objectid,reg,dep,cv,codgeo,libgeo,p21_pop
116766,72,64,6427,64216,Espoey,1195
135178,74,23,2311,23095,Le Grand-Bourg,1195
126339,82,07,0708,07292,Saint-Romain-d'Ay,1195
121205,22,60,6015,60619,Silly-le-Long,1195
112115,24,28,2810,28135,Droue-sur-Drouette,1195
131298,91,30,3005,30191,Orsan,1194
131881,23,27,2705,27011,Amfreville-la-Campagne,1194
130182,54,86,8602,86221,Saint-Genest-d'Ambière,1194
118133,11,77,7721,77141,Coutevroult,1194
142226,93,04,0411,04045,Céreste,1194
124095,54,17,1723,17457,Vandré,1194
124676,72,24,2417,24295,Montrem,1194
110208,72,24,2423,24091,Cénac-et-Saint-Julien,1194
127105,54,79,7901,79133,Germond-Rouvre,1193
119364,72,33,3310,33028,Baron,1193
135308,82,74,7407,74063,Châtel,1193
115348,23,76,7607,76707,Tourville-sur-Arques,1193
113997,22,60,6013,60074,Blaincourt-lès-Précy,1193
110173,72,47,4715,47169,Moirax,1193
130696,23,76,7624,76728,La Vaupalière,1192
142154,11,78,7812,78615,Thiverval-Grignon,1192
132739,82,26,2602,26183,Mirabel-et-Blacons,1192
137099,24,36,3613,36069,Écueillé,1192
111456,26,21,2102,21699,Villers-les-Pots,1192
119973,24,28,2801,28293,Oulins,1191
129759,91,34,3405,34214,Pouzolles,1190
127636,82,38,3821,38556,Ville-sous-Anjou,1190
142630,42,67,6704,67233,Kertzfeld,1190
121377,91,11,1115,11301,Puichéric,1190
130895,73,81,8123,81051,Cahuzac-sur-Vère,1189
132489,73,65,6507,65223,Horgues,1189
126504,82,26,2608,26106,La Coucourde,1188
116498,31,62,6209,62638,Oisy-le-Verger,1188
143878,91,30,3018,30253,Saint-Florent-sur-Auzonnet,1188
125145,43,25,2509,25084,Boussières,1188
122745,82,07,0714,07152,Mauves,1188
121476,42,67,6714,67408,Romanswiller,1188
124416,41,57,5725,57514,Nousseviller-Saint-Nabor,1188
121993,31,59,5919,59445,Ohain,1188
122285,52,85,8508,85158,Mouzeuil-Saint-Martin,1188
114825,82,01,0104,01098,Chazey-Bons,1188
130283,52,85,8517,85138,Martinet,1187
131224,82,42,4203,42293,Saint-Victor-sur-Rhins,1187
119750,25,14,1415,14001,Ablon,1187
139957,43,39,3903,39017,Arlay,1187
113774,82,69,6911,69214,Saint-Jean-la-Bussière,1187
128680,25,50,5025,50648,Yvetot-Bocage,1186
115898,72,33,3320,33317,Périssac,1186
118398,72,24,2406,24164,Excideuil,1186
120111,83,03,0301,03126,Hauterive,1186
140490,73,32,3202,32079,Castelnau-d'Auzan,1186
137205,52,53,5316,53224,Saint-Germain-le-Fouilloux,1186
115541,24,41,4107,41094,Fresnes,1186
123349,53,22,2227,22199,Pleumeur-Gautier,1185
114621,72,24,2420,24516,Salignac-Eyvigues,1185
130097,53,35,3502,35212,Pancé,1184
130352,72,33,3321,33261,Lussac,1184
120474,73,32,3202,32149,Gondrin,1184
132092,83,43,4303,43163,Riotord,1184
136057,43,39,3910,39235,Fraisans,1184
135109,41,57,5702,57083,Bining,1184
126937,72,24,2413,24328,Piégut-Pluviers,1183
119882,54,17,1718,17448,Tonnay-Boutonne,1183
118065,52,72,7202,72053,Challes,1183
144239,83,15,1509,15188,Saint-Georges,1183
144604,41,57,5716,57156,Courcelles-sur-Nied,1183
143612,11,91,9105,91284,Les Granges-le-Roi,1183
144132,21,08,0813,08420,Signy-le-Petit,1183
140134,23,76,7612,76295,Gaillefontaine,1183
134829,24,41,4113,41231,Saint-Viâtre,1183
134878,52,85,8505,85094,Foussais-Payré,1183
136668,54,16,1611,16355,Saint-Sulpice-de-Cognac,1183
114784,41,88,8814,88032,Ban-de-Laveline,1183
127476,24,45,4509,45228,Nibelle,1182
131159,22,02,0213,02296,Étreillers,1182
120156,23,27,2722,27548,Saint-Germain-sur-Avre,1182
144978,82,74,7411,74262,Scientrier,1182
135212,82,38,3829,38362,Saint-Aupre,1182
124957,82,07,0702,07342,Villevocance,1182
126052,82,01,0108,01235,Marlieux,1182
122240,82,38,3801,38218,Marcilloles,1182
127995,54,86,8601,86124,Lavoux,1181
118389,25,14,1418,14740,La Vespière,1181
120037,31,59,5941,59326,Killem,1181
116831,11,77,7720,77039,Boissise-la-Bertrand,1181
143767,25,61,6104,61375,Boischampré,1181
114401,54,79,7902,79038,Boismé,1181
113184,23,76,7606,76558,Saint-Aubin-Celloville,1181
113508,22,02,0220,02011,Ambleny,1181
116176,73,32,3202,32290,Montréal,1180
118869,53,56,5610,56133,Missiriac,1180
113396,73,31,3102,31224,Gourdan-Polignan,1180
112608,72,64,6415,64320,Laruns,1180
114236,91,48,4803,48103,Montrodat,1180
138494,23,76,7623,76621,Saint-Martin-Osmonville,1179
135094,43,90,9007,90023,Chaux,1179
135666,73,31,3101,31261,Lafitte-Vigordane,1179
112573,82,69,6900,69071,Curis-au-Mont-d'Or,1179
137414,43,25,2516,25309,Houtaud,1178
129426,91,30,3007,30136,Junas,1178
131894,22,60,6002,60567,Saint-Aubin-en-Bray,1178
142016,82,73,7317,73067,La Chambre,1178
137112,11,77,7709,77209,Gouvernes,1178
133444,91,34,3423,34242,Saint-Bauzille-de-Montmel,1178
124452,73,82,8201,82018,Bioule,1178
130806,26,71,7120,71523,Simard,1177
130539,82,01,0110,01022,Artemare,1177
144538,26,89,8918,89124,Courlon-sur-Yonne,1177
144059,93,84,8401,84020,Bonnieux,1177
138917,83,63,6330,63072,Chabreloche,1177
132615,74,23,2303,23013,Auzances,1177
112636,72,47,4709,47283,Saint-Vite,1177
131253,93,06,0611,06137,Spéracèdes,1176
123823,73,12,1221,12215,Saint-Christophe-Vallon,1176
123211,72,40,4013,40180,Meilhan,1176
134325,72,47,4715,47016,Aubiac,1175
126284,72,40,4005,40123,Herm,1175
129850,72,47,4715,47300,Sérignac-sur-Garonne,1174
118161,82,38,3801,38473,Sardieu,1174
141412,54,16,1615,16153,Gondeville,1174
138953,43,90,9008,90071,Montreux-Château,1174
132072,82,07,0713,07182,Prades,1174
133982,73,32,3210,32162,Jegun,1173
136514,41,54,5418,54403,Norroy-lès-Pont-à-Mousson,1173
124379,91,66,6613,66167,Saillagouse,1173
112296,74,87,8702,87122,Razès,1173
137405,41,57,5717,57505,Niderviller,1172
139384,72,64,6402,64374,Mazerolles,1172
139647,82,69,6902,69067,Courzieu,1172
124377,72,33,3315,33436,Saint-Magne,1172
115577,73,82,8201,82132,Montricoux,1172
143347,25,50,5016,50029,Barenton,1171
142143,23,27,2722,27108,Bourth,1171
133921,23,76,7621,76434,Mesnil-Raoul,1171
135617,11,77,7713,77439,Salins,1171
113450,52,53,5308,53141,Louvigné,1171
117246,23,76,7610,76374,Incheville,1170
118031,52,53,5314,53200,Saint-Baudelle,1170
141944,24,37,3713,37176,Noyant-de-Touraine,1170
134337,73,32,3212,32155,Le Houga,1170
129117,72,24,2413,24479,Saint-Pardoux-la-Rivière,1169
143140,82,38,3803,38323,Pressins,1169
141555,54,17,1721,17310,Saint-André-de-Lidon,1169
134273,82,69,6902,69083,Éveux,1169
121418,82,69,6904,69239,Saint-Vérand,1169
112186,53,29,2925,29136,Locunolé,1169
115324,42,68,6805,68038,Bischwihr,1169
127799,24,18,1811,18028,Berry-Bouy,1168
116430,53,56,5615,56207,Saint-Barthélemy,1168
140521,31,62,6225,62265,Delettes,1168
141997,53,29,2926,29276,Sibiril,1168
135162,73,65,6504,65198,Gerde,1168
136471,72,24,2424,24409,Saint-Front-de-Pradoux,1168
121240,23,76,7601,76020,Anneville-Ambourville,1168
120211,54,79,7904,79096,Combrand,1167
144361,22,80,8017,80235,Dargnies,1167
136293,11,77,7711,77528,Voisenon,1167
132695,23,76,7632,76657,Saint-Vigor-d'Ymonville,1167
124074,91,11,1117,11285,Peyriac-de-Mer,1167
111050,54,86,8610,86112,L' Isle-Jourdain,1167
115448,54,16,1618,16370,Sireuil,1167
127372,72,33,3313,33441,Saint-Martin-Lacaussade,1166
117578,52,53,5315,53267,Vaiges,1166
134279,23,27,2703,27170,Cormeilles,1166
123056,52,49,4921,49330,Sceaux-d'Anjou,1166
113281,11,95,9521,95088,Bonneuil-en-France,1166
128037,72,33,3316,33052,Les Billaux,1165
130927,25,50,5013,50647,Yquelon,1165
120112,72,40,4008,40246,Sabres,1165
137713,24,45,4505,45006,Ardon,1165
138560,11,77,7718,77519,Villiers-Saint-Georges,1165
136142,26,21,2115,21351,Longchamp,1165
126517,83,63,6323,63396,Saint-Saturnin,1164
144256,23,76,7611,76291,Froberville,1164
132212,93,83,8313,83145,Varages,1164
133032,74,19,1915,19037,Chamboulive,1164
111778,82,69,6912,69170,Rontalon,1164
115127,83,03,0309,03301,Vaux,1164
114194,25,50,5017,50585,Surtainville,1164
129080,82,38,3824,38246,Montagnieu,1163
131212,53,29,2907,29205,Plounévézel,1163
120182,22,60,6019,60017,Ansauvillers,1163
143294,24,36,3608,36140,Neuvy-Pailloux,1163
113720,26,71,7124,71004,Allériot,1163
126762,54,17,1724,17044,Berneuil,1162
129401,25,61,6107,61324,Passais,1162
128378,94,2B,2B08,2B281,Sisco,1162
131576,72,40,4008,40307,Sore,1162
118497,74,19,1911,19062,Corrèze,1162
118688,82,42,4212,42253,Saint-Léger-sur-Roanne,1162
116584,52,44,4410,44039,Cheix-en-Retz,1162
134814,22,60,6019,60034,Avrechy,1162
136770,25,61,6107,61075,Ceaucé,1162
112652,82,01,0123,01123,Cormoranche-sur-Saône,1162
112837,82,38,3815,38499,Susville,1162
115222,91,34,3404,34094,Espondeilhan,1162
128527,52,85,8515,85239,Saint-Maixent-sur-Vie,1161
144684,31,59,5911,59622,Villers-en-Cauchies,1161
121261,31,62,6237,62595,Moulle,1161
112933,82,38,3801,38555,Villeneuve-de-Marc,1161
117654,83,63,6309,63203,Malauzat,1160
119149,91,11,1115,11286,Peyriac-Minervois,1160
142956,54,16,1618,16163,Hiersac,1160
143130,82,42,4205,42062,Chevrières,1160
142219,74,19,1918,19011,Arnac-Pompadour,1160
129770,22,80,8003,80485,Loeuilly,1159
141562,22,60,6012,60678,Villeneuve-les-Sablons,1159
139604,24,28,2806,28022,Bailleau-l'Évêque,1159
138614,31,59,5901,59026,Aubigny-au-Bac,1159
134828,24,41,4111,41126,Mareuil-sur-Cher,1159
136169,82,01,0123,01365,Saint-Jean-sur-Veyle,1159
134257,52,53,5305,53048,Chailland,1159
137143,82,73,7306,73286,Serrières-en-Chautagne,1159
122565,31,59,5905,59323,Jenlain,1159
115365,94,2A,2A06,2A092,Conca,1159
131207,31,59,5920,59130,Cappelle-Brouck,1158
143670,26,21,2116,21638,Til-Châtel,1158
138311,53,22,2208,22021,Brusvily,1158
142453,82,26,2613,26071,Chanos-Curson,1158
139915,54,86,8603,86007,Antran,1158
135146,74,23,2315,23219,Saint-Maurice-la-Souterraine,1158
126181,26,71,7108,71289,Matour,1158
114304,74,19,1915,19100,Lagraulière,1158
110519,22,60,6021,60423,Montmacq,1158
139664,83,63,6319,63180,Joze,1158
126917,11,78,7809,78620,Toussus-le-Noble,1157
131365,42,68,6806,68235,Niederhergheim,1157
143521,22,02,0204,02818,Villiers-Saint-Denis,1157
141276,83,03,0314,03286,Toulon-sur-Allier,1157
131993,82,74,7412,74283,Thusy,1157
126085,82,73,7301,73263,Saint-Offenge,1157
112476,52,85,8505,85176,Pissotte,1157
113957,22,02,0202,02187,Chierry,1157
114164,82,38,3829,38373,Saint-Cassien,1157
129519,22,80,8015,80296,L' Étoile,1156
131329,21,10,1007,10298,Pont-sur-Seine,1156
119990,52,72,7216,72073,Chaufour-Notre-Dame,1156
141989,53,22,2206,22002,Andel,1156
134961,23,27,2707,27037,Barc,1156
132800,82,01,0113,01418,Thil,1156
124426,24,45,4507,45227,Nevoy,1156
112751,52,53,5307,53100,Fougerolles-du-Plessis,1156
126644,91,66,6601,66214,Tresserre,1155
128850,72,24,2407,24156,La Douze,1155
144403,24,41,4111,41258,Thésée,1155
143848,11,77,7715,77027,Beaumont-du-Gâtinais,1155
125362,82,42,4209,42239,Saint-Jean-Saint-Maurice-sur-Loire,1155
125782,74,87,8705,87119,Pierre-Buffière,1155
125816,42,68,6805,68095,Fortschwihr,1155
111279,54,86,8618,86145,Marçay,1155
126980,83,63,6320,63201,Luzillat,1154
131313,41,57,5727,57104,Boust,1154
130565,82,74,7407,74057,Champanges,1154
119637,31,59,5908,59546,Saint-Sylvestre-Cappel,1154
142556,53,22,2215,22234,Plouvara,1154
133711,73,65,6505,65395,Saint-Pé-de-Bigorre,1154
122853,72,40,4008,40288,Sarbazan,1154
111604,11,77,7707,77001,Achères-la-Forêt,1154
125181,53,22,2227,22218,Plougrescant,1153
125303,83,63,6327,63093,Charbonnières-les-Vieilles,1153
124701,43,90,9005,90001,Andelnans,1153
113006,74,87,8718,87054,Cussac,1153
111061,24,28,2812,28158,Fontenay-sur-Eure,1153
116068,41,88,8808,88247,Igney,1152
119091,53,35,3507,35259,Saint-Broladre,1152
132150,54,17,1719,17285,Port-d'Envaux,1152
133046,26,71,7125,71491,Saint-Yan,1152
135668,53,22,2227,22101,Langoat,1152
114266,23,76,7603,76382,Lanquetot,1152
129106,91,34,3409,34328,Vendémian,1151
119793,73,32,3213,32425,Ségoufielle,1151
118024,22,02,0217,02089,Billy-sur-Aisne,1151
118032,82,07,0708,07079,Désaignes,1151
140305,93,84,8416,84044,Entrechaux,1151
141664,22,60,6014,60355,Laversines,1151
138535,41,57,5723,57171,Delme,1151
123933,21,51,5106,51346,Mareuil-le-Port,1151
125348,26,89,8909,89046,Bléneau,1151
125724,73,82,8215,82173,Saint-Sardos,1151
114146,26,89,8912,89208,Joux-la-Ville,1151
130853,53,22,2202,22371,Trémorel,1150
118040,73,12,1221,12066,Clairvaux-d'Aveyron,1150
142073,23,76,7635,76001,Allouville-Bellefosse,1150
132918,72,24,2402,24296,Mouleydier,1150
129393,82,38,3804,38190,Hières-sur-Amby,1149
128648,22,02,0209,02497,Mons-en-Laonnois,1149
137934,83,03,0303,03104,Doyet,1149
138067,91,34,3406,34254,Saint-Félix-de-Lodez,1149
114132,41,54,5420,54162,Domgermain,1149
127446,72,64,6423,64518,Sendets,1148
131119,25,14,1403,14026,Audrieu,1148
132293,24,45,4511,45293,Saint-Maurice-sur-Fessard,1148
136369,82,07,0712,07145,Lussas,1148
125019,11,77,7709,77221,Guermantes,1148
124568,82,69,6903,69165,Régnié-Durette,1148
112111,53,22,2214,22105,Languenan,1148
114084,26,21,2115,21352,Longeault,1148
143237,42,67,6716,67360,Ohnenheim,1147
144941,31,62,6236,62474,Isques,1147
140613,41,57,5725,57202,Etzling,1147
136751,31,62,6237,62792,Serques,1147
133342,31,62,6237,62458,Houlle,1147
125578,82,42,4209,42162,Ouches,1147
121958,82,38,3825,38310,Poliénas,1147
119727,43,25,2503,25156,Clerval,1146
137549,91,11,1107,11210,Luc-sur-Orbieu,1146
132972,26,21,2120,21458,Noiron-sous-Gevrey,1146
125945,24,45,4508,45259,Quiers-sur-Bézonde,1146
114350,41,54,5415,54437,Pulligny,1146
126703,41,57,5705,57254,Gorze,1145
128144,83,63,6319,63131,Culhat,1145
128287,74,87,8707,87146,Saint-Germain-les-Belles,1145
143319,42,68,6807,68260,Raedersheim,1145
141361,24,41,4108,41101,Herbault,1145
139731,22,60,6018,60006,Les Ageux,1145
129327,74,87,8721,87082,Ladignac-le-Long,1144
140996,91,11,1114,11091,Chalabre,1144
128740,83,43,4303,43141,Montfaucon-en-Velay,1143
116426,73,82,8203,82080,Labastide-du-Temple,1143
143690,43,39,3905,39501,Sampans,1143
139025,11,78,7802,78605,Tacoignières,1143
139051,53,22,2201,22212,Plouëc-du-Trieux,1143
142480,82,07,0713,07127,Lalevade-d'Ardèche,1143
141165,11,77,7706,77440,Sammeron,1143
136129,23,76,7635,76043,Auzebosc,1143
132692,22,60,6021,60150,Chiry-Ourscamp,1143
132716,22,60,6015,60666,Ver-sur-Launette,1143
112995,83,03,0312,03140,Lavault-Sainte-Anne,1143
143428,21,08,0816,08343,Pouru-Saint-Remy,1142
141531,54,17,1724,17441,Tesson,1142
141942,24,45,4517,45009,Aschères-le-Marché,1142
140880,23,76,7625,76499,Petiville,1142
132781,21,10,1017,10100,Clérey,1142
136892,42,67,6723,67206,Hoffen,1142
136906,54,16,1616,16385,Touvre,1141
129822,74,19,1911,19207,Saint-Germain-les-Vergnes,1140
131446,53,29,2921,29263,Saint-Ségal,1140
117879,73,46,4614,46083,Cressensac,1140
142962,52,85,8504,85014,Bazoges-en-Pareds,1140
144623,73,31,3112,31580,Villate,1140
137508,23,27,2719,27470,Pont-Saint-Pierre,1140
140244,93,04,0401,04096,Jausiers,1140
139292,23,27,2708,27238,Ferrières-Haut-Clocher,1140
139983,31,62,6209,62164,Bourlon,1140
136607,11,77,7703,77232,Isles-lès-Villenoy,1140
123730,72,24,2421,24218,Jumilhac-le-Grand,1140
115701,42,67,6716,67310,Mussig,1139
126426,22,80,8018,80442,Hombleux,1139
117441,82,01,0107,01151,Druillat,1139
142257,21,52,5216,52405,Prauthoy,1139
134783,22,60,6014,60015,Angy,1139
125142,82,74,7411,74015,Arbusigny,1139
121572,24,28,2807,28233,Marboué,1139
125760,53,56,5602,56105,Lanvénégen,1139
123297,22,60,6004,60504,Ponchon,1139
124857,83,03,0305,03173,Molinet,1139
113288,52,72,7217,72151,Juigné-sur-Sarthe,1139
110986,23,27,2722,27378,La Madeleine-de-Nonancourt,1139
114832,83,03,0316,03040,Bressolles,1139
114180,53,22,2208,22008,Bobital,1139
119781,83,63,6317,63204,Malintrat,1138
119014,82,69,6903,69036,Cercié,1138
143569,24,41,4105,41207,Saint-Dyé-sur-Loire,1138
137951,82,38,3817,38026,La Balme-les-Grottes,1138
132765,53,56,5610,56035,Caro,1138
113911,22,60,6005,60464,Nointel,1138
119547,82,42,4208,42246,Saint-Julien-Molin-Molette,1137
142710,83,63,6328,63085,Chapdes-Beaufort,1137
112932,82,38,3816,38471,Le Sappey-en-Chartreuse,1137
113924,11,78,7801,78033,Aulnay-sur-Mauldre,1137
126648,41,54,5409,54383,Mont-sur-Meurthe,1136
129456,43,39,3907,39171,Courlaoux,1136
127032,24,37,3702,37272,Villandry,1136
119856,74,19,1919,19094,Juillac,1136
119144,82,07,0709,07198,Rompon,1136
144064,82,26,2614,26138,La Garde-Adhémar,1136
142733,41,54,5404,54171,Doncourt-lès-Conflans,1136
141609,41,57,5709,57061,Béning-lès-Saint-Avold,1136
139533,54,86,8609,86083,Coulombiers,1136
142497,72,33,3329,33046,Bernos-Beaulac,1136
136485,93,05,0505,05045,Crots,1136
121316,22,02,0219,02135,Buironfosse,1136
124042,11,77,7705,77512,Villeneuve-sur-Bellot,1136
112965,52,44,4408,44138,Puceul,1136
114378,24,45,4520,45144,Férolles,1136
111235,52,53,5307,53170,Oisseau,1136
116025,22,60,6011,60405,Moliens,1135
138469,41,57,5717,57414,Lorquin,1135
126162,41,54,5402,54400,Nomeny,1135
124911,52,85,8504,85188,La Réorthe,1135
113937,82,38,3814,38351,Saint-Agnin-sur-Bion,1135
115658,52,85,8502,85062,Châteauneuf,1134
133666,26,71,7104,71119,Chaudenay,1134
133835,31,62,6217,62793,Servins,1134
134020,23,27,2710,27439,Normanville,1134
134315,91,66,6602,66150,Prats-de-Mollo-la-Preste,1134
136580,24,45,4509,45035,Boiscommun,1134
123780,82,74,7411,74052,Cernex,1134
125132,25,61,6119,61294,Mortrée,1134
124405,52,85,8505,85009,Auzay,1134
111695,42,68,6801,68010,Aspach,1134
114253,54,86,8601,86268,Tercé,1134
126570,24,37,3706,37001,Abilly,1133
142970,23,76,7625,76727,Vatteville-la-Rue,1133
140939,82,38,3802,38481,Sérézin-de-la-Tour,1133
124997,82,26,2619,26023,Barbières,1133
118383,93,05,0501,05101,Pelvoux,1132
118816,73,31,3108,31553,Thil,1132
117744,91,11,1115,11022,Azille,1132
144505,72,47,4717,47060,Caudecoste,1132
122931,82,69,6912,69155,Pomeys,1132
126706,41,57,5707,57655,Solgne,1131
129934,43,39,3909,39016,Arinthod,1131
117848,72,40,4002,40286,Samadet,1131
134716,53,29,2918,29035,Coat-Méal,1131
132486,72,33,3329,33547,Villandraut,1131
136409,53,22,2210,22279,Saint-Caradec,1131
121168,82,69,6907,69257,Vaux-en-Beaujolais,1131
124463,72,64,6409,64301,Lagor,1131
130668,53,22,2202,22240,Plumaugat,1130
126877,43,39,3911,39297,Longchaumois,1130
129470,72,64,6422,64086,Ayherre,1130
117132,23,27,2721,27474,Poses,1130
117419,82,38,3821,38198,Jarcieu,1130
118907,73,46,4601,46191,Mercuès,1130
135064,54,17,1702,17100,Chérac,1130
125067,83,63,6301,63143,Effiat,1130
110860,22,80,8021,80606,Oisemont,1130
116011,24,37,3708,37193,Restigné,1129
138750,53,29,2907,29029,Cléden-Poher,1129
136085,82,01,0104,01061,Brens,1129
134244,26,71,7126,71506,Savigny-en-Revermont,1129
123746,91,30,3022,30140,Lasalle,1129
117425,42,67,6713,67174,Gumbrechtshoffen,1128
135648,43,39,3916,39339,Molinges,1128
124673,72,40,4013,40309,Souprosse,1128
122104,83,63,6329,63397,Saint-Sauves-d'Auvergne,1128
131809,25,14,1405,14707,Tourville-sur-Odon,1127
127266,24,37,3719,37052,Chançay,1127
128605,93,83,8301,83051,Entrecasteaux,1127
131906,43,90,9007,90065,Lepuix,1127
119501,91,11,1114,11103,Couiza,1127
141405,73,32,3207,32459,Valence-sur-Baïse,1127
134054,72,40,4001,40080,Cazères-sur-l'Adour,1127
133430,82,01,0104,01454,Virignin,1127
115051,26,71,7119,71513,Senozan,1127
111556,53,56,5610,56228,Saint-Marcel,1127
116718,22,60,6014,60628,Therdonne,1126
120910,24,41,4105,41262,Tour-en-Sologne,1126
140805,82,26,2609,26121,Espeluche,1126
122904,83,15,1514,15215,Saint-Simon,1126
113929,42,67,6723,67400,Riedseltz,1126
115694,24,37,3701,37171,Noizay,1125
127130,82,01,0111,01386,Saint-Sorlin-en-Bugey,1125
117101,73,32,3215,32252,Miélan,1125
116078,42,68,6806,68001,Algolsheim,1125
143321,93,05,0501,05151,Saint-Martin-de-Queyrières,1125
122808,23,76,7621,76673,Servaville-Salmonville,1125
111713,82,01,0110,01010,Anglefort,1125
111738,74,23,2305,23189,Saint-Dizier-Leyrenne,1125
114504,53,22,2219,22385,La Vicomté-sur-Rance,1125
112315,43,25,2502,25508,Roulans,1125
131147,24,28,2805,28253,Mignières,1124
130416,54,79,7907,79242,Voulmentin,1124
119979,31,62,6207,62712,Rivière,1124
120340,24,45,4507,45245,Ouzouer-sur-Trézée,1124
139506,52,85,8517,85099,Le Girouard,1124
137270,72,64,6402,64396,Mont,1124
121153,73,81,8110,81283,Senouillac,1124
131494,82,42,4209,42248,Saint-Just-en-Chevalet,1123
120610,82,01,0103,01189,Injoux-Génissiat,1123
140620,73,32,3205,32012,Aubiet,1123
136387,73,31,3127,31346,Mirepoix-sur-Tarn,1123
134409,42,68,6806,68379,Wolfgantzen,1123
124963,24,41,4115,41052,Chitenay,1123
113315,26,71,7114,71558,Varennes-Saint-Sauveur,1123
115273,26,71,7108,71481,Saint-Symphorien-d'Ancelles,1123
128145,23,27,2712,27249,Fontaine-Bellenger,1122
129707,91,11,1117,11144,Fitou,1122
130367,74,19,1911,19082,Favars,1122
118569,24,41,4112,41044,Châtres-sur-Cher,1122
120519,52,49,4914,49364,Vaudelnay,1122
141464,11,77,7714,77453,Sivry-Courtry,1122
136202,26,21,2107,21105,Bressey-sur-Tille,1122
133339,83,43,4319,43102,Grazac,1122
111729,22,80,8020,80552,Moislains,1122
110751,82,38,3801,38161,Faramans,1122
111676,53,56,5611,56030,Camoël,1122
127510,31,59,5941,59478,Quaëdypre,1121
130196,91,34,3424,34293,La Salvetat-sur-Agout,1121
143146,72,24,2425,24172,Les Eyzies-de-Tayac-Sireuil,1121
133513,52,85,8509,85200,Saint-Avaugourd-des-Landes,1121
133606,72,33,3327,33221,Lamothe-Landerron,1121
122402,42,68,6816,68317,Soultzeren,1121
114354,22,60,6015,60069,Betz,1121
112312,25,14,1420,14558,Saint-Aubin-d'Arquenay,1121
112348,52,49,4914,49253,Le Puy-Notre-Dame,1121
111225,82,07,0702,07317,Talencieux,1121
111415,43,25,2501,25555,Taillecourt,1121
126453,72,33,3316,33174,Fronsac,1120
118188,94,2A,2A06,2A300,San-Gavino-di-Carbini,1120
139407,52,85,8511,85247,Saint-Martin-des-Tilleuls,1120
138730,82,38,3804,38011,Anthon,1120
132164,72,24,2409,24490,Saint-Privat-des-Prés,1120
